GoldenBin : 0.080352783203125
ApproximateDec : 0.078460693359375
ApproximateBin : 0000101000001011
ApproximateHex : a0b
Error : -0.00189208984375

InputDec : -2.40625
InputBin : 10110011
GoldenDec : 0000101010010101
GoldenBin : 0.082672119140625
ApproximateDec : 0.081390380859375
ApproximateBin : 0000101001101011
ApproximateHex : a6b
Error : -0.00128173828125

InputDec : -2.375
InputBin : 10110100
GoldenDec : 0000101011100100
GoldenBin : 0.0850830078125
ApproximateDec : 0.084320068359375
ApproximateBin : 0000101011001011
ApproximateHex : acb
Error : -0.000762939453125

InputDec : -2.34375
InputBin : 10110101
GoldenDec : 0000101100110101
GoldenBin : 0.087554931640625
ApproximateDec : 0.087249755859375
ApproximateBin : 0000101100101011
ApproximateHex : b2b
Error : -0.00030517578125

InputDec : -2.3125
InputBin : 10110110
GoldenDec : 0000101110001000
GoldenBin : 0.090087890625
ApproximateDec : 0.090179443359375
ApproximateBin : 0000101110001011
ApproximateHex : b8b
Error : 0.000091552734375

InputDec : -2.28125
InputBin : 10110111
GoldenDec : 0000101111011101
GoldenBin : 0.092681884765625
ApproximateDec : 0.093109130859375
ApproximateBin : 0000101111101011
ApproximateHex : beb
Error : 0.00042724609375

InputDec : -2.25
InputBin : 10111000
GoldenDec : 0000110000110100
GoldenBin : 0.0953369140625
ApproximateDec : 0.096038818359375
ApproximateBin : 0000110001001011
ApproximateHex : c4b
Error : 0.000701904296875

InputDec : -2.21875
InputBin : 10111001
GoldenDec : 0000110010001101
GoldenBin : 0.098052978515625
ApproximateDec : 0.098968505859375
ApproximateBin : 0000110010101011
ApproximateHex : cab
Error : 0.00091552734375

InputDec : -2.1875
InputBin : 10111010
GoldenDec : 0000110011101001
GoldenBin : 0.100860595703125
ApproximateDec : 0.101898193359375
ApproximateBin : 0000110100001011
ApproximateHex : d0b
Error : 0.00103759765625

InputDec : -2.15625
InputBin : 10111011
GoldenDec : 0000110101000111
GoldenBin : 0.103729248046875
ApproximateDec : 0.104827880859375
ApproximateBin : 0000110101101011
ApproximateHex : d6b
Error : 0.0010986328125

InputDec : -2.125
InputBin : 10111100
GoldenDec : 0000110110101000
GoldenBin : 0.106689453125
ApproximateDec : 0.107757568359375
ApproximateBin : 0000110111001011
ApproximateHex : dcb
Error : 0.001068115234375

InputDec : -2.09375
InputBin : 10111101
GoldenDec : 0000111000001010
GoldenBin : 0.10968017578125
ApproximateDec : 0.110687255859375
ApproximateBin : 0000111000101011
ApproximateHex : e2b
Error : 0.001007080078125

InputDec : -2.0625
InputBin : 10111110
GoldenDec : 0000111001110000
GoldenBin : 0.11279296875
ApproximateDec : 0.113616943359375
ApproximateBin : 0000111010001011
ApproximateHex : e8b
Error : 0.000823974609375

InputDec : -2.03125
InputBin : 10111111
GoldenDec : 0000111011010111
GoldenBin : 0.115936279296875
ApproximateDec : 0.116546630859375
ApproximateBin : 0000111011101011
ApproximateHex : eeb
Error : 0.0006103515625

InputDec : -2
InputBin : 11000000
GoldenDec : 0000111101000010
GoldenBin : 0.11920166015625
ApproximateDec : 0.119476318359375
ApproximateBin : 0000111101001011
ApproximateHex : f4b
Error : 0.000274658203125

InputDec : -1.96875
InputBin : 11000001
GoldenDec : 0000111110101110
GoldenBin : 0.12249755859375
ApproximateDec : 0.121429443359375
ApproximateBin : 0000111110001011
ApproximateHex : f8b
Error : -0.001068115234375

InputDec : -1.9375
InputBin : 11000010
GoldenDec : 0001000000011110
GoldenBin : 0.12591552734375
ApproximateDec : 0.125335693359375
ApproximateBin : 0001000000001011
ApproximateHex : 100b
Error : -0.000579833984375

InputDec : -1.90625
InputBin : 11000011
GoldenDec : 0001000010010000
GoldenBin : 0.12939453125
ApproximateDec : 0.129241943359375
ApproximateBin : 0001000010001011
ApproximateHex : 108b
Error : -0.000152587890625

InputDec : -1.875
InputBin : 11000100
GoldenDec : 0001000100000100
GoldenBin : 0.1329345703125
ApproximateDec : 0.133148193359375
ApproximateBin : 0001000100001011
ApproximateHex : 110b
Error : 0.000213623046875

InputDec : -1.84375
InputBin : 11000101
GoldenDec : 0001000101111100
GoldenBin : 0.1365966796875
ApproximateDec : 0.137054443359375
ApproximateBin : 0001000110001011
ApproximateHex : 118b
Error : 0.000457763671875

InputDec : -1.8125
InputBin : 11000110
GoldenDec : 0001000111110110
GoldenBin : 0.14031982421875
ApproximateDec : 0.140960693359375
ApproximateBin : 0001001000001011
ApproximateHex : 120b
Error : 0.000640869140625

InputDec : -1.78125
InputBin : 11000111
GoldenDec : 0001001001110011
GoldenBin : 0.144134521484375
ApproximateDec : 0.144866943359375
ApproximateBin : 0001001010001011
ApproximateHex : 128b
Error : 0.000732421875

InputDec : -1.75
InputBin : 11001000
GoldenDec : 0001001011110011
GoldenBin : 0.148040771484375
ApproximateDec : 0.148773193359375
ApproximateBin : 0001001100001011
ApproximateHex : 130b
Error : 0.000732421875

InputDec : -1.71875
InputBin : 11001001
GoldenDec : 0001001101110101
GoldenBin : 0.152008056640625
ApproximateDec : 0.152679443359375
ApproximateBin : 0001001110001011
ApproximateHex : 138b
Error : 0.00067138671875

InputDec : -1.6875
InputBin : 11001010
GoldenDec : 0001001111111011
GoldenBin : 0.156097412109375
ApproximateDec : 0.156585693359375
ApproximateBin : 0001010000001011
ApproximateHex : 140b
Error : 0.00048828125

InputDec : -1.65625
InputBin : 11001011
GoldenDec : 0001010010000011
GoldenBin : 0.160247802734375
ApproximateDec : 0.160491943359375
ApproximateBin : 0001010010001011
ApproximateHex : 148b
Error : 0.000244140625

InputDec : -1.625
InputBin : 11001100
GoldenDec : 0001010100001110
GoldenBin : 0.16448974609375
ApproximateDec : 0.164398193359375
ApproximateBin : 0001010100001011
ApproximateHex : 150b
Error : -0.000091552734375

InputDec : -1.59375
InputBin : 11001101
GoldenDec : 0001010110011101
GoldenBin : 0.168853759765625
ApproximateDec : 0.168304443359375
ApproximateBin : 0001010110001011
ApproximateHex : 158b
Error : -0.00054931640625

InputDec : -1.5625
InputBin : 11001110
GoldenDec : 0001011000101110
GoldenBin : 0.17327880859375
ApproximateDec : 0.172210693359375
ApproximateBin : 0001011000001011
ApproximateHex : 160b
Error : -0.001068115234375

InputDec : -1.53125
InputBin : 11001111
GoldenDec : 0001011011000010
GoldenBin : 0.17779541015625
ApproximateDec : 0.176116943359375
ApproximateBin : 0001011010001011
ApproximateHex : 168b
Error : -0.001678466796875

InputDec : -1.5
InputBin : 11010000
GoldenDec : 0001011101011001
GoldenBin : 0.182403564453125
ApproximateDec : 0.180023193359375
ApproximateBin : 0001011100001011
ApproximateHex : 170b
Error : -0.00238037109375

InputDec : -1.46875
InputBin : 11010001
GoldenDec : 0001011111110011
GoldenBin : 0.187103271484375
ApproximateDec : 0.185882568359375
ApproximateBin : 0001011111001011
ApproximateHex : 17cb
Error : -0.001220703125

InputDec : -1.4375
InputBin : 11010010
GoldenDec : 0001100010010001
GoldenBin : 0.191925048828125
ApproximateDec : 0.191253662109375
ApproximateBin : 0001100001111011
ApproximateHex : 187b
Error : -0.00067138671875

InputDec : -1.40625
InputBin : 11010011
GoldenDec : 0001100100110001
GoldenBin : 0.196807861328125
ApproximateDec : 0.196624755859375
ApproximateBin : 0001100100101011
ApproximateHex : 192b
Error : -0.00018310546875

InputDec : -1.375
InputBin : 11010100
GoldenDec : 0001100111010101
GoldenBin : 0.201812744140625
ApproximateDec : 0.201995849609375
ApproximateBin : 0001100111011011
ApproximateHex : 19db
Error : 0.00018310546875

InputDec : -1.34375
InputBin : 11010101
GoldenDec : 0001101001111011
GoldenBin : 0.206878662109375
ApproximateDec : 0.207366943359375
ApproximateBin : 0001101010001011
ApproximateHex : 1a8b
Error : 0.00048828125

InputDec : -1.3125
InputBin : 11010110
GoldenDec : 0001101100100101
GoldenBin : 0.212066650390625
ApproximateDec : 0.212738037109375
ApproximateBin : 0001101100111011
ApproximateHex : 1b3b
Error : 0.00067138671875

InputDec : -1.28125
InputBin : 11010111
GoldenDec : 0001101111010001
GoldenBin : 0.217315673828125
ApproximateDec : 0.218109130859375
ApproximateBin : 0001101111101011
ApproximateHex : 1beb
Error : 0.00079345703125

InputDec : -1.25
InputBin : 11011000
GoldenDec : 0001110010000001
GoldenBin : 0.222686767578125
ApproximateDec : 0.223480224609375
ApproximateBin : 0001110010011011
ApproximateHex : 1c9b
Error : 0.00079345703125

InputDec : -1.21875
InputBin : 11011001
GoldenDec : 0001110100110100
GoldenBin : 0.2281494140625
ApproximateDec : 0.228851318359375
ApproximateBin : 0001110101001011
ApproximateHex : 1d4b
Error : 0.000701904296875

InputDec : -1.1875
InputBin : 11011010
GoldenDec : 0001110111101010
GoldenBin : 0.23370361328125
ApproximateDec : 0.234222412109375
ApproximateBin : 0001110111111011
ApproximateHex : 1dfb
Error : 0.000518798828125

InputDec : -1.15625
InputBin : 11011011
GoldenDec : 0001111010100010
GoldenBin : 0.23931884765625
ApproximateDec : 0.239593505859375
ApproximateBin : 0001111010101011
ApproximateHex : 1eab
Error : 0.000274658203125

InputDec : -1.125
InputBin : 11011100
GoldenDec : 0001111101011110
GoldenBin : 0.24505615234375
ApproximateDec : 0.244964599609375
ApproximateBin : 0001111101011011
ApproximateHex : 1f5b
Error : -0.000091552734375

InputDec : -1.09375
InputBin : 11011101
GoldenDec : 0010000000011101
GoldenBin : 0.250885009765625
ApproximateDec : 0.250335693359375
ApproximateBin : 0010000000001011
ApproximateHex : 200b
Error : -0.00054931640625

InputDec : -1.0625
InputBin : 11011110
GoldenDec : 0010000011011111
GoldenBin : 0.256805419921875
ApproximateDec : 0.255706787109375
ApproximateBin : 0010000010111011
ApproximateHex : 20bb
Error : -0.0010986328125

InputDec : -1.03125
InputBin : 11011111
GoldenDec : 0010000110100100
GoldenBin : 0.2628173828125
ApproximateDec : 0.261077880859375
ApproximateBin : 0010000101101011
ApproximateHex : 216b
Error : -0.001739501953125

InputDec : -1
InputBin : 11100000
GoldenDec : 0010001001101100
GoldenBin : 0.2689208984375
ApproximateDec : 0.266448974609375
ApproximateBin : 0010001000011011
ApproximateHex : 221b
Error : -0.002471923828125

InputDec : -0.96875
InputBin : 11100001
GoldenDec : 0010001100110111
GoldenBin : 0.275115966796875
ApproximateDec : 0.273773193359375
ApproximateBin : 0010001100001011
ApproximateHex : 230b
Error : -0.0013427734375

InputDec : -0.9375
InputBin : 11100010
GoldenDec : 0010010000000101
GoldenBin : 0.281402587890625
ApproximateDec : 0.280609130859375
ApproximateBin : 0010001111101011
ApproximateHex : 23eb
Error : -0.00079345703125

InputDec : -0.90625
InputBin : 11100011
GoldenDec : 0010010011010101
GoldenBin : 0.287750244140625
ApproximateDec : 0.287445068359375
ApproximateBin : 0010010011001011
ApproximateHex : 24cb
Error : -0.00030517578125

InputDec : -0.875
InputBin : 11100100
GoldenDec : 0010010110101000
GoldenBin : 0.294189453125
ApproximateDec : 0.294281005859375
ApproximateBin : 0010010110101011
ApproximateHex : 25ab
Error : 0.000091552734375

InputDec : -0.84375
InputBin : 11100101
GoldenDec : 0010011001111110
GoldenBin : 0.30072021484375
ApproximateDec : 0.301116943359375
ApproximateBin : 0010011010001011
ApproximateHex : 268b
Error : 0.000396728515625

InputDec : -0.8125
InputBin : 11100110
GoldenDec : 0010011101010111
GoldenBin : 0.307342529296875
ApproximateDec : 0.307952880859375
ApproximateBin : 0010011101101011
ApproximateHex : 276b
Error : 0.0006103515625

InputDec : -0.78125
InputBin : 11100111
GoldenDec : 0010100000110010
GoldenBin : 0.31402587890625
ApproximateDec : 0.314788818359375
ApproximateBin : 0010100001001011
ApproximateHex : 284b
Error : 0.000762939453125

InputDec : -0.75
InputBin : 11101000
GoldenDec : 0010100100010000
GoldenBin : 0.32080078125
ApproximateDec : 0.321624755859375
ApproximateBin : 0010100100101011
ApproximateHex : 292b
Error : 0.000823974609375

InputDec : -0.71875
InputBin : 11101001
GoldenDec : 0010100111110001
GoldenBin : 0.327667236328125
ApproximateDec : 0.328460693359375
ApproximateBin : 0010101000001011
ApproximateHex : 2a0b
Error : 0.00079345703125

InputDec : -0.6875
InputBin : 11101010
GoldenDec : 0010101011010011
GoldenBin : 0.334564208984375
ApproximateDec : 0.335296630859375
ApproximateBin : 0010101011101011
ApproximateHex : 2aeb
Error : 0.000732421875

InputDec : -0.65625
InputBin : 11101011
GoldenDec : 0010101110111000
GoldenBin : 0.341552734375
ApproximateDec : 0.342132568359375
ApproximateBin : 0010101111001011
ApproximateHex : 2bcb
Error : 0.000579833984375

InputDec : -0.625
InputBin : 11101100
GoldenDec : 0010110010100000
GoldenBin : 0.3486328125
ApproximateDec : 0.348968505859375
ApproximateBin : 0010110010101011
ApproximateHex : 2cab
Error : 0.000335693359375

InputDec : -0.59375
InputBin : 11101101
GoldenDec : 0010110110001010
GoldenBin : 0.35577392578125
ApproximateDec : 0.355804443359375
ApproximateBin : 0010110110001011
ApproximateHex : 2d8b
Error : 0.000030517578125

InputDec : -0.5625
InputBin : 11101110
GoldenDec : 0010111001110101
GoldenBin : 0.362945556640625
ApproximateDec : 0.362640380859375
ApproximateBin : 0010111001101011
ApproximateHex : 2e6b
Error : -0.00030517578125

InputDec : -0.53125
InputBin : 11101111
GoldenDec : 0010111101100011
GoldenBin : 0.370208740234375
ApproximateDec : 0.369476318359375
ApproximateBin : 0010111101001011
ApproximateHex : 2f4b
Error : -0.000732421875

InputDec : -0.5
InputBin : 11110000
GoldenDec : 0011000001010011
GoldenBin : 0.377532958984375
ApproximateDec : 0.376312255859375
ApproximateBin : 0011000000101011
ApproximateHex : 302b
Error : -0.001220703125

InputDec : -0.46875
InputBin : 11110001
GoldenDec : 0011000101000100
GoldenBin : 0.3848876953125
ApproximateDec : 0.387054443359375
ApproximateBin : 0011000110001011
ApproximateHex : 318b
Error : 0.002166748046875

InputDec : -0.4375
InputBin : 11110010
GoldenDec : 0011001000111000
GoldenBin : 0.392333984375
ApproximateDec : 0.394378662109375
ApproximateBin : 0011001001111011
ApproximateHex : 327b
Error : 0.002044677734375

InputDec : -0.40625
InputBin : 11110011
GoldenDec : 0011001100101101
GoldenBin : 0.399810791015625
ApproximateDec : 0.401702880859375
ApproximateBin : 0011001101101011
ApproximateHex : 336b
Error : 0.00189208984375

InputDec : -0.375
InputBin : 11110100
GoldenDec : 0011010000100011
GoldenBin : 0.407318115234375
ApproximateDec : 0.409027099609375
ApproximateBin : 0011010001011011
ApproximateHex : 345b
Error : 0.001708984375

InputDec : -0.34375
InputBin : 11110101
GoldenDec : 0011010100011011
GoldenBin : 0.414886474609375
ApproximateDec : 0.416351318359375
ApproximateBin : 0011010101001011
ApproximateHex : 354b
Error : 0.00146484375

InputDec : -0.3125
InputBin : 11110110
GoldenDec : 0011011000010100
GoldenBin : 0.4224853515625
ApproximateDec : 0.423675537109375
ApproximateBin : 0011011000111011
ApproximateHex : 363b
Error : 0.001190185546875

InputDec : -0.28125
InputBin : 11110111
GoldenDec : 0011011100001111
GoldenBin : 0.430145263671875
ApproximateDec : 0.430999755859375
ApproximateBin : 0011011100101011
ApproximateHex : 372b
Error : 0.0008544921875

InputDec : -0.25
InputBin : 11111000
GoldenDec : 0011100000001010
GoldenBin : 0.43780517578125
ApproximateDec : 0.438323974609375
ApproximateBin : 0011100000011011
ApproximateHex : 381b
Error : 0.000518798828125

InputDec : -0.21875
InputBin : 11111001
GoldenDec : 0011100100000111
GoldenBin : 0.445526123046875
ApproximateDec : 0.445648193359375
ApproximateBin : 0011100100001011
ApproximateHex : 390b
Error : 0.0001220703125

InputDec : -0.1875
InputBin : 11111010
GoldenDec : 0011101000000100
GoldenBin : 0.4532470703125
ApproximateDec : 0.452972412109375
ApproximateBin : 0011100111111011
ApproximateHex : 39fb
Error : -0.000274658203125

InputDec : -0.15625
InputBin : 11111011
GoldenDec : 0011101100000010
GoldenBin : 0.46099853515625
ApproximateDec : 0.460296630859375
ApproximateBin : 0011101011101011
ApproximateHex : 3aeb
Error : -0.000701904296875

InputDec : -0.125
InputBin : 11111100
GoldenDec : 0011110000000001
GoldenBin : 0.468780517578125
ApproximateDec : 0.467620849609375
ApproximateBin : 0011101111011011
ApproximateHex : 3bdb
Error : -0.00115966796875

InputDec : -0.09375
InputBin : 11111101
GoldenDec : 0011110100000000
GoldenBin : 0.4765625
ApproximateDec : 0.474945068359375
ApproximateBin : 0011110011001011
ApproximateHex : 3ccb
Error : -0.001617431640625

InputDec : -0.0625
InputBin : 11111110
GoldenDec : 0011111000000000
GoldenBin : 0.484375
ApproximateDec : 0.482269287109375
ApproximateBin : 0011110110111011
ApproximateHex : 3dbb
Error : -0.002105712890625

InputDec : -0.03125
InputBin : 11111111
GoldenDec : 0011111100000000
GoldenBin : 0.4921875
